userId,movieId,rating,movie_title
43,3,5.0,Grumpier Old Men (1995)
43,5,5.0,Father of the Bride Part II (1995)
43,7,5.0,Sabrina (1995)
43,8,5.0,Tom and Huck (1995)
43,10,4.0,GoldenEye (1995)
43,11,4.0,"American President, The (1995)"
43,23,5.0,Assassins (1995)
43,29,5.0,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
43,34,5.0,Babe (1995)
43,47,4.0,Seven (a.k.a. Se7en) (1995)
43,48,5.0,Pocahontas (1995)
43,57,5.0,Home for the Holidays (1995)
43,60,5.0,"Indian in the Cupboard, The (1995)"
43,79,5.0,"Juror, The (1996)"
43,95,4.0,Broken Arrow (1996)
43,102,5.0,Mr. Wrong (1996)
43,107,5.0,Muppet Treasure Island (1996)
43,110,3.0,Braveheart (1995)
43,150,5.0,Apollo 13 (1995)
43,153,5.0,Batman Forever (1995)
43,158,5.0,Casper (1995)
43,161,4.0,Crimson Tide (1995)
43,165,5.0,Die Hard: With a Vengeance (1995)
43,168,5.0,First Knight (1995)
43,173,3.0,Judge Dredd (1995)
43,174,5.0,Jury Duty (1995)
43,185,4.0,"Net, The (1995)"
43,193,4.0,Showgirls (1995)
43,208,4.0,Waterworld (1995)
43,217,5.0,"Babysitter, The (1995)"
43,225,4.0,Disclosure (1994)
43,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994)
43,236,3.0,French Kiss (1995)
43,238,5.0,Far From Home: The Adventures of Yellow Dog (1995)
43,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994)
43,256,5.0,Junior (1994)
43,259,4.0,Kiss of Death (1995)
43,261,5.0,Little Women (1994)
43,262,5.0,"Little Princess, A (1995)"
43,271,5.0,Losing Isaiah (1995)
43,276,5.0,Milk Money (1994)
43,277,5.0,Miracle on 34th Street (1994)
43,288,3.0,Natural Born Killers (1994)
43,292,5.0,Outbreak (1995)
43,296,3.0,Pulp Fiction (1994)
43,300,3.0,Quiz Show (1994)
43,316,4.0,Stargate (1994)
43,317,4.0,"Santa Clause, The (1994)"
43,318,4.0,"Shawshank Redemption, The (1994)"
43,325,5.0,National Lampoon's Senior Trip (1995)
43,329,5.0,Star Trek: Generations (1994)
43,339,4.0,While You Were Sleeping (1995)
43,343,4.0,"Baby-Sitters Club, The (1995)"
43,344,4.0,Ace Ventura: Pet Detective (1994)
43,349,3.0,Clear and Present Danger (1994)
43,350,4.0,"Client, The (1994)"
43,351,4.0,"Corrina, Corrina (1994)"
43,355,5.0,"Flintstones, The (1994)"
43,356,5.0,Forrest Gump (1994)
43,362,5.0,"Jungle Book, The (1994)"
43,364,5.0,"Lion King, The (1994)"
43,367,5.0,"Mask, The (1994)"
43,374,5.0,Richie Rich (1994)
43,377,3.0,Speed (1994)
43,380,3.0,True Lies (1994)
43,382,5.0,Wolf (1994)
43,410,4.0,Addams Family Values (1993)
43,413,3.0,Airheads (1994)
43,419,5.0,"Beverly Hillbillies, The (1993)"
43,420,5.0,Beverly Hills Cop III (1994)
43,432,4.0,City Slickers II: The Legend of Curly's Gold (1994)
43,434,5.0,Cliffhanger (1993)
43,435,5.0,Coneheads (1993)
43,442,5.0,Demolition Man (1993)
43,454,4.0,"Firm, The (1993)"
43,457,5.0,"Fugitive, The (1993)"
43,480,4.0,Jurassic Park (1993)
43,484,5.0,Lassie (1994)
43,500,5.0,Mrs. Doubtfire (1993)
43,502,5.0,"Next Karate Kid, The (1994)"
43,519,5.0,RoboCop 3 (1993)
43,520,5.0,Robin Hood: Men in Tights (1993)
43,532,4.0,Serial Mom (1994)
43,539,3.0,Sleepless in Seattle (1993)
43,542,4.0,Son in Law (1993)
43,552,5.0,"Three Musketeers, The (1993)"
43,553,4.0,Tombstone (1993)
43,575,5.0,"Little Rascals, The (1994)"
43,587,5.0,Ghost (1990)
43,588,5.0,Aladdin (1992)
43,589,5.0,Terminator 2: Judgment Day (1991)
43,590,4.0,Dances with Wolves (1990)
43,592,5.0,Batman (1989)
43,594,5.0,Snow White and the Seven Dwarfs (1937)
43,595,5.0,Beauty and the Beast (1991)
43,596,5.0,Pinocchio (1940)
43,597,5.0,Pretty Woman (1990)
43,609,5.0,Homeward Bound II: Lost in San Francisco (1996)
43,610,5.0,Heavy Metal (1981)
43,616,5.0,"Aristocats, The (1970)"
43,631,5.0,All Dogs Go to Heaven 2 (1996)
43,648,5.0,Mission: Impossible (1996)
43,661,5.0,James and the Giant Peach (1996)
43,711,5.0,Flipper (1996)
43,783,5.0,"Hunchback of Notre Dame, The (1996)"
43,788,5.0,"Nutty Professor, The (1996)"
43,810,5.0,Kazaam (1996)
43,828,5.0,"Adventures of Pinocchio, The (1996)"
44,1,3.0,Toy Story (1995)
44,3,3.0,Grumpier Old Men (1995)
44,6,3.0,Heat (1995)
44,12,1.0,Dracula: Dead and Loving It (1995)
44,18,4.0,Four Rooms (1995)
44,36,4.0,Dead Man Walking (1995)
44,65,3.0,Bio-Dome (1996)
44,66,3.0,Lawnmower Man 2: Beyond Cyberspace (1996)
44,94,4.0,Beautiful Girls (1996)
44,95,4.0,Broken Arrow (1996)
44,104,4.0,Happy Gilmore (1996)
44,112,5.0,Rumble in the Bronx (Hont faan kui) (1995)
44,135,2.0,Down Periscope (1996)
44,141,3.0,"Birdcage, The (1996)"
44,260,5.0,Star Wars: Episode IV - A New Hope (1977)
44,494,4.0,Executive Decision (1996)
44,605,1.0,One Fine Day (1996)
44,648,3.0,Mission: Impossible (1996)
44,661,3.0,James and the Giant Peach (1996)
44,663,4.0,Kids in the Hall: Brain Candy (1996)
44,667,3.0,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
44,673,1.0,Space Jam (1996)
44,733,5.0,"Rock, The (1996)"
44,736,2.0,Twister (1996)
44,737,5.0,Barb Wire (1996)
44,780,3.0,Independence Day (a.k.a. ID4) (1996)
44,785,3.0,Kingpin (1996)
44,786,2.0,Eraser (1996)
44,798,2.0,Daylight (1996)
44,805,4.0,"Time to Kill, A (1996)"
44,833,2.0,High School High (1996)
44,836,3.0,Chain Reaction (1996)
44,842,3.0,Tales from the Crypt Presents: Bordello of Blood (1996)
44,849,3.0,Escape from L.A. (1996)
44,852,4.0,Tin Cup (1996)
44,889,4.0,1-900 (06) (1994)
44,891,3.0,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
45,1,4.0,Toy Story (1995)
45,5,3.0,Father of the Bride Part II (1995)
45,6,4.0,Heat (1995)
45,7,3.0,Sabrina (1995)
45,11,3.0,"American President, The (1995)"
45,19,4.5,Ace Ventura: When Nature Calls (1995)
45,21,4.0,Get Shorty (1995)
45,32,4.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
45,39,3.0,Clueless (1995)
45,50,5.0,"Usual Suspects, The (1995)"
45,62,4.0,Mr. Holland's Opus (1995)
45,65,3.0,Bio-Dome (1996)
45,69,3.0,Friday (1995)
45,70,4.0,From Dusk Till Dawn (1996)
45,88,4.0,Black Sheep (1996)
45,104,5.0,Happy Gilmore (1996)
45,107,4.0,Muppet Treasure Island (1996)
45,110,5.0,Braveheart (1995)
45,112,4.0,Rumble in the Bronx (Hont faan kui) (1995)
45,150,5.0,Apollo 13 (1995)
45,165,5.0,Die Hard: With a Vengeance (1995)
45,172,3.0,Johnny Mnemonic (1995)
45,173,1.0,Judge Dredd (1995)
45,180,4.0,Mallrats (1995)
45,185,3.0,"Net, The (1995)"
45,186,3.5,Nine Months (1995)
45,216,5.0,Billy Madison (1995)
45,223,5.0,Clerks (1994)
45,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994)
45,248,2.0,Houseguest (1994)
45,252,4.0,I.Q. (1994)
45,260,5.0,Star Wars: Episode IV - A New Hope (1977)
45,261,3.0,Little Women (1994)
45,292,4.0,Outbreak (1995)
45,296,5.0,Pulp Fiction (1994)
45,316,4.0,Stargate (1994)
45,317,3.0,"Santa Clause, The (1994)"
45,329,4.0,Star Trek: Generations (1994)
45,333,4.0,Tommy Boy (1995)
45,338,3.0,Virtuosity (1995)
45,344,4.0,Ace Ventura: Pet Detective (1994)
45,356,5.0,Forrest Gump (1994)
45,357,4.0,Four Weddings and a Funeral (1994)
45,362,5.0,"Jungle Book, The (1994)"
45,364,5.0,"Lion King, The (1994)"
45,367,4.0,"Mask, The (1994)"
45,368,4.0,Maverick (1994)
45,370,3.5,Naked Gun 33 1/3: The Final Insult (1994)
45,380,4.0,True Lies (1994)
45,413,3.0,Airheads (1994)
45,435,3.0,Coneheads (1993)
45,440,3.0,Dave (1993)
45,441,3.0,Dazed and Confused (1993)
45,457,4.0,"Fugitive, The (1993)"
45,466,3.0,Hot Shots! Part Deux (1993)
45,474,5.0,In the Line of Fire (1993)
45,480,4.0,Jurassic Park (1993)
45,500,4.0,Mrs. Doubtfire (1993)
45,520,4.0,Robin Hood: Men in Tights (1993)
45,541,3.0,Blade Runner (1982)
45,543,5.0,So I Married an Axe Murderer (1993)
45,546,2.0,Super Mario Bros. (1993)
45,551,3.0,"Nightmare Before Christmas, The (1993)"
45,552,4.0,"Three Musketeers, The (1993)"
45,569,2.0,Little Big League (1994)
45,586,3.0,Home Alone (1990)
45,587,2.0,Ghost (1990)
45,588,5.0,Aladdin (1992)
45,589,5.0,Terminator 2: Judgment Day (1991)
45,590,4.0,Dances with Wolves (1990)
45,593,4.0,"Silence of the Lambs, The (1991)"
45,594,4.0,Snow White and the Seven Dwarfs (1937)
45,595,5.0,Beauty and the Beast (1991)
45,597,3.0,Pretty Woman (1990)
45,639,2.0,Girl 6 (1996)
45,648,4.0,Mission: Impossible (1996)
45,671,4.0,Mystery Science Theater 3000: The Movie (1996)
45,733,4.0,"Rock, The (1996)"
45,765,4.0,Jack (1996)
45,778,4.0,Trainspotting (1996)
45,780,3.0,Independence Day (a.k.a. ID4) (1996)
45,783,3.0,"Hunchback of Notre Dame, The (1996)"
45,784,4.0,"Cable Guy, The (1996)"
45,785,4.0,Kingpin (1996)
45,788,2.0,"Nutty Professor, The (1996)"
45,832,4.5,Ransom (1996)
45,849,3.0,Escape from L.A. (1996)
45,852,4.0,Tin Cup (1996)
45,858,5.0,"Godfather, The (1972)"
45,903,4.0,Vertigo (1958)
45,919,3.0,"Wizard of Oz, The (1939)"
45,924,4.0,2001: A Space Odyssey (1968)
45,934,3.0,Father of the Bride (1950)
46,1,5.0,Toy Story (1995)
46,10,3.0,GoldenEye (1995)
46,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
46,39,3.0,Clueless (1995)
46,50,5.0,"Usual Suspects, The (1995)"
46,110,5.0,Braveheart (1995)
46,111,4.0,Taxi Driver (1976)
46,153,4.0,Batman Forever (1995)
46,160,4.0,Congo (1995)
46,161,3.0,Crimson Tide (1995)
46,165,4.0,Die Hard: With a Vengeance (1995)
46,173,5.0,Judge Dredd (1995)
46,185,4.0,"Net, The (1995)"
46,208,3.0,Waterworld (1995)
46,225,3.0,Disclosure (1994)
46,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994)
46,236,4.0,French Kiss (1995)
46,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994)
46,266,5.0,Legends of the Fall (1994)
46,282,3.0,Nell (1994)
46,288,3.0,Natural Born Killers (1994)
46,292,5.0,Outbreak (1995)
46,300,3.0,Quiz Show (1994)
46,315,3.0,"Specialist, The (1994)"
46,316,4.0,Stargate (1994)
46,318,4.0,"Shawshank Redemption, The (1994)"
46,339,5.0,While You Were Sleeping (1995)
46,344,3.0,Ace Ventura: Pet Detective (1994)
46,349,3.0,Clear and Present Danger (1994)
46,364,5.0,"Lion King, The (1994)"
46,367,4.0,"Mask, The (1994)"
46,380,5.0,True Lies (1994)
46,432,3.0,City Slickers II: The Legend of Curly's Gold (1994)
46,434,4.0,Cliffhanger (1993)
46,435,3.0,Coneheads (1993)
46,454,5.0,"Firm, The (1993)"
46,457,5.0,"Fugitive, The (1993)"
46,588,5.0,Aladdin (1992)
46,590,5.0,Dances with Wolves (1990)
46,592,3.0,Batman (1989)
46,593,5.0,"Silence of the Lambs, The (1991)"
46,595,5.0,Beauty and the Beast (1991)
47,31,3.0,Dangerous Minds (1995)
47,47,3.0,Seven (a.k.a. Se7en) (1995)
47,62,3.0,Mr. Holland's Opus (1995)
47,141,2.0,"Birdcage, The (1996)"
47,147,3.5,"Basketball Diaries, The (1995)"
47,150,3.0,Apollo 13 (1995)
47,318,4.0,"Shawshank Redemption, The (1994)"
47,356,4.5,Forrest Gump (1994)
47,391,4.5,Jason's Lyric (1994)
47,500,1.0,Mrs. Doubtfire (1993)
47,508,4.0,Philadelphia (1993)
47,539,3.0,Sleepless in Seattle (1993)
47,587,4.0,Ghost (1990)
47,590,3.5,Dances with Wolves (1990)
47,593,2.0,"Silence of the Lambs, The (1991)"
47,597,3.0,Pretty Woman (1990)
47,724,2.0,"Craft, The (1996)"
48,48,4.0,Pocahontas (1995)
48,168,3.5,First Knight (1995)
48,172,3.5,Johnny Mnemonic (1995)
48,653,4.0,Dragonheart (1996)
48,780,3.5,Independence Day (a.k.a. ID4) (1996)
49,110,4.0,Braveheart (1995)
49,318,4.0,"Shawshank Redemption, The (1994)"
49,356,4.0,Forrest Gump (1994)
49,527,4.5,Schindler's List (1993)
50,1,3.0,Toy Story (1995)
50,32,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
50,111,4.0,Taxi Driver (1976)
50,165,3.0,Die Hard: With a Vengeance (1995)
50,296,4.0,Pulp Fiction (1994)
50,318,3.5,"Shawshank Redemption, The (1994)"
50,356,3.0,Forrest Gump (1994)
50,541,4.0,Blade Runner (1982)
50,593,3.5,"Silence of the Lambs, The (1991)"
50,596,2.0,Pinocchio (1940)
50,608,4.0,Fargo (1996)
50,741,3.5,Ghost in the Shell (Kôkaku kidôtai) (1995)
50,750,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
50,783,2.5,"Hunchback of Notre Dame, The (1996)"
50,837,2.5,Matilda (1996)
50,858,4.0,"Godfather, The (1972)"
50,899,4.0,Singin' in the Rain (1952)
50,903,4.0,Vertigo (1958)
50,909,3.0,"Apartment, The (1960)"
50,914,3.0,My Fair Lady (1964)
50,923,4.0,Citizen Kane (1941)
50,924,4.5,2001: A Space Odyssey (1968)
50,969,3.5,"African Queen, The (1951)"
51,2,4.5,Jumanji (1995)
51,3,4.0,Grumpier Old Men (1995)
51,7,4.0,Sabrina (1995)
51,36,3.0,Dead Man Walking (1995)
51,65,3.5,Bio-Dome (1996)
51,70,5.0,From Dusk Till Dawn (1996)
51,76,5.0,Screamers (1995)
51,93,3.0,Vampire in Brooklyn (1995)
51,111,5.0,Taxi Driver (1976)
51,141,3.5,"Birdcage, The (1996)"
51,170,4.0,Hackers (1995)
51,177,4.0,Lord of Illusions (1995)
51,186,3.5,Nine Months (1995)
51,230,2.5,Dolores Claiborne (1995)
51,236,5.0,French Kiss (1995)
51,247,5.0,Heavenly Creatures (1994)
51,260,5.0,Star Wars: Episode IV - A New Hope (1977)
51,316,4.5,Stargate (1994)
51,317,3.5,"Santa Clause, The (1994)"
51,327,1.5,Tank Girl (1995)
51,333,2.0,Tommy Boy (1995)
51,339,4.0,While You Were Sleeping (1995)
51,344,3.0,Ace Ventura: Pet Detective (1994)
51,377,3.0,Speed (1994)
51,380,4.0,True Lies (1994)
51,383,3.0,Wyatt Earp (1994)
51,387,3.5,"Low Down Dirty Shame, A (1994)"
51,433,3.5,Clean Slate (1994)
51,442,1.5,Demolition Man (1993)
51,466,3.5,Hot Shots! Part Deux (1993)
51,468,4.5,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
51,479,2.0,Judgment Night (1993)
51,482,3.5,Killing Zoe (1994)
51,497,5.0,Much Ado About Nothing (1993)
51,505,4.0,North (1994)
51,520,4.5,Robin Hood: Men in Tights (1993)
51,522,3.5,Romper Stomper (1992)
51,527,3.0,Schindler's List (1993)
51,551,5.0,"Nightmare Before Christmas, The (1993)"
51,555,4.5,True Romance (1993)
51,589,5.0,Terminator 2: Judgment Day (1991)
51,593,5.0,"Silence of the Lambs, The (1991)"
51,597,3.5,Pretty Woman (1990)
51,610,4.0,Heavy Metal (1981)
51,616,4.0,"Aristocats, The (1970)"
51,653,4.0,Dragonheart (1996)
51,661,3.0,James and the Giant Peach (1996)
51,708,4.0,"Truth About Cats & Dogs, The (1996)"
51,719,4.5,Multiplicity (1996)
51,781,4.0,Stealing Beauty (1996)
51,804,5.0,She's the One (1996)
51,829,4.0,Joe's Apartment (1996)
51,849,4.5,Escape from L.A. (1996)
51,858,3.5,"Godfather, The (1972)"
51,912,3.0,Casablanca (1942)
51,919,2.0,"Wizard of Oz, The (1939)"
51,924,5.0,2001: A Space Odyssey (1968)
51,934,1.0,Father of the Bride (1950)
51,953,5.0,It's a Wonderful Life (1946)
51,965,5.0,"39 Steps, The (1935)"
52,150,4.0,Apollo 13 (1995)
52,260,4.0,Star Wars: Episode IV - A New Hope (1977)
52,293,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
52,318,5.0,"Shawshank Redemption, The (1994)"
52,356,5.0,Forrest Gump (1994)
52,364,5.0,"Lion King, The (1994)"
52,588,5.0,Aladdin (1992)
52,733,5.0,"Rock, The (1996)"
53,203,5.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
53,249,5.0,Immortal Beloved (1994)
53,381,5.0,When a Man Loves a Woman (1994)
53,413,5.0,Airheads (1994)
53,481,5.0,Kalifornia (1993)
53,748,5.0,"Arrival, The (1996)"
53,880,5.0,"Island of Dr. Moreau, The (1996)"
53,916,5.0,Roman Holiday (1953)
53,922,5.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
54,1,3.0,Toy Story (1995)
54,17,3.0,Sense and Sensibility (1995)
54,21,3.0,Get Shorty (1995)
54,32,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
54,47,3.0,Seven (a.k.a. Se7en) (1995)
54,50,3.0,"Usual Suspects, The (1995)"
54,110,3.0,Braveheart (1995)
54,150,3.0,Apollo 13 (1995)
54,161,3.0,Crimson Tide (1995)
54,194,3.0,Smoke (1995)
54,205,3.0,Unstrung Heroes (1995)
54,288,3.0,Natural Born Killers (1994)
54,296,3.0,Pulp Fiction (1994)
54,318,4.0,"Shawshank Redemption, The (1994)"
54,329,3.0,Star Trek: Generations (1994)
54,339,3.0,While You Were Sleeping (1995)
54,356,4.0,Forrest Gump (1994)
54,377,3.0,Speed (1994)
54,410,3.0,Addams Family Values (1993)
54,420,2.0,Beverly Hills Cop III (1994)
54,454,3.0,"Firm, The (1993)"
54,457,3.0,"Fugitive, The (1993)"
54,469,3.0,"House of the Spirits, The (1993)"
54,480,3.0,Jurassic Park (1993)
54,500,3.0,Mrs. Doubtfire (1993)
54,586,2.0,Home Alone (1990)
54,588,3.0,Aladdin (1992)
54,589,3.0,Terminator 2: Judgment Day (1991)
54,590,3.0,Dances with Wolves (1990)
54,592,3.0,Batman (1989)
54,593,4.0,"Silence of the Lambs, The (1991)"
54,595,3.0,Beauty and the Beast (1991)
54,639,3.0,Girl 6 (1996)
55,186,0.5,Nine Months (1995)
55,673,0.5,Space Jam (1996)
56,10,4.0,GoldenEye (1995)
56,11,4.0,"American President, The (1995)"
56,19,5.0,Ace Ventura: When Nature Calls (1995)
56,39,4.0,Clueless (1995)
56,47,5.0,Seven (a.k.a. Se7en) (1995)
56,69,4.0,Friday (1995)
56,110,4.0,Braveheart (1995)
56,153,4.0,Batman Forever (1995)
56,160,3.0,Congo (1995)
56,161,4.0,Crimson Tide (1995)
56,165,3.0,Die Hard: With a Vengeance (1995)
56,173,3.0,Judge Dredd (1995)
56,185,3.0,"Net, The (1995)"
56,196,3.0,Species (1995)
56,208,4.0,Waterworld (1995)
56,225,4.0,Disclosure (1994)
56,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994)
56,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994)
56,288,3.0,Natural Born Killers (1994)
56,292,4.0,Outbreak (1995)
56,296,4.0,Pulp Fiction (1994)
56,315,4.0,"Specialist, The (1994)"
56,316,3.0,Stargate (1994)
56,317,4.0,"Santa Clause, The (1994)"
56,318,4.0,"Shawshank Redemption, The (1994)"
56,329,3.0,Star Trek: Generations (1994)
56,333,3.0,Tommy Boy (1995)
56,344,5.0,Ace Ventura: Pet Detective (1994)
56,349,4.0,Clear and Present Danger (1994)
56,356,5.0,Forrest Gump (1994)
56,364,5.0,"Lion King, The (1994)"
56,367,3.0,"Mask, The (1994)"
56,370,3.0,Naked Gun 33 1/3: The Final Insult (1994)
56,380,4.0,True Lies (1994)
56,410,3.0,Addams Family Values (1993)
56,420,3.0,Beverly Hills Cop III (1994)
56,434,3.0,Cliffhanger (1993)
56,454,3.0,"Firm, The (1993)"
56,457,4.0,"Fugitive, The (1993)"
56,480,5.0,Jurassic Park (1993)
56,493,4.0,Menace II Society (1993)
56,589,4.0,Terminator 2: Judgment Day (1991)
56,592,3.0,Batman (1989)
56,593,5.0,"Silence of the Lambs, The (1991)"
56,733,4.0,"Rock, The (1996)"
56,786,4.0,Eraser (1996)
57,1,5.0,Toy Story (1995)
57,6,3.0,Heat (1995)
57,10,3.0,GoldenEye (1995)
57,11,3.0,"American President, The (1995)"
57,21,3.0,Get Shorty (1995)
57,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
57,39,3.0,Clueless (1995)
57,50,5.0,"Usual Suspects, The (1995)"
57,52,3.0,Mighty Aphrodite (1995)
57,65,1.0,Bio-Dome (1996)
57,69,4.0,Friday (1995)
57,70,1.0,From Dusk Till Dawn (1996)
57,89,2.0,Nick of Time (1995)
57,95,3.0,Broken Arrow (1996)
57,104,2.0,Happy Gilmore (1996)
57,107,3.0,Muppet Treasure Island (1996)
57,110,4.0,Braveheart (1995)
57,112,4.0,Rumble in the Bronx (Hont faan kui) (1995)
57,141,4.0,"Birdcage, The (1996)"
57,150,3.0,Apollo 13 (1995)
57,151,3.0,Rob Roy (1995)
57,153,2.0,Batman Forever (1995)
57,158,1.0,Casper (1995)
57,160,1.0,Congo (1995)
57,162,4.0,Crumb (1994)
57,171,4.0,Jeffrey (1995)
57,185,2.0,"Net, The (1995)"
57,198,3.0,Strange Days (1995)
57,208,1.0,Waterworld (1995)
57,224,4.0,Don Juan DeMarco (1995)
57,227,1.0,Drop Zone (1994)
57,234,3.0,Exit to Eden (1994)
57,235,5.0,Ed Wood (1994)
57,260,5.0,Star Wars: Episode IV - A New Hope (1977)
57,265,2.0,Like Water for Chocolate (Como agua para chocolate) (1992)
57,272,3.0,"Madness of King George, The (1994)"
57,296,3.0,Pulp Fiction (1994)
57,303,2.0,"Quick and the Dead, The (1995)"
57,305,3.0,Ready to Wear (Pret-A-Porter) (1994)
57,316,3.0,Stargate (1994)
57,329,4.0,Star Trek: Generations (1994)
57,349,4.0,Clear and Present Danger (1994)
57,355,1.0,"Flintstones, The (1994)"
57,356,4.0,Forrest Gump (1994)
57,357,4.0,Four Weddings and a Funeral (1994)
57,364,4.0,"Lion King, The (1994)"
57,367,3.0,"Mask, The (1994)"
57,377,2.0,Speed (1994)
57,379,1.0,Timecop (1994)
57,380,4.0,True Lies (1994)
57,382,2.0,Wolf (1994)
57,410,2.0,Addams Family Values (1993)
57,417,2.0,Barcelona (1994)
57,421,3.0,Black Beauty (1994)
57,431,4.0,Carlito's Way (1993)
57,434,2.0,Cliffhanger (1993)
57,440,4.0,Dave (1993)
57,442,2.0,Demolition Man (1993)
57,457,5.0,"Fugitive, The (1993)"
57,471,3.0,"Hudsucker Proxy, The (1994)"
57,473,2.0,In the Army Now (1994)
57,474,3.0,In the Line of Fire (1993)
57,480,5.0,Jurassic Park (1993)
57,485,3.0,Last Action Hero (1993)
57,494,4.0,Executive Decision (1996)
57,497,3.0,Much Ado About Nothing (1993)
57,500,3.0,Mrs. Doubtfire (1993)
57,515,4.0,"Remains of the Day, The (1993)"
57,516,2.0,Renaissance Man (1994)
57,518,2.0,"Road to Wellville, The (1994)"
57,520,3.0,Robin Hood: Men in Tights (1993)
57,527,5.0,Schindler's List (1993)
57,537,3.0,Sirens (1994)
57,539,3.0,Sleepless in Seattle (1993)
57,541,5.0,Blade Runner (1982)
57,551,4.0,"Nightmare Before Christmas, The (1993)"
57,552,2.0,"Three Musketeers, The (1993)"
57,553,4.0,Tombstone (1993)
57,587,2.0,Ghost (1990)
57,588,4.0,Aladdin (1992)
57,589,4.0,Terminator 2: Judgment Day (1991)
57,590,3.0,Dances with Wolves (1990)
57,592,4.0,Batman (1989)
57,593,5.0,"Silence of the Lambs, The (1991)"
57,594,4.0,Snow White and the Seven Dwarfs (1937)
57,595,5.0,Beauty and the Beast (1991)
57,596,4.0,Pinocchio (1940)
57,597,3.0,Pretty Woman (1990)
57,608,4.0,Fargo (1996)
57,610,3.0,Heavy Metal (1981)
57,648,4.0,Mission: Impossible (1996)
57,653,3.0,Dragonheart (1996)
57,671,3.0,Mystery Science Theater 3000: The Movie (1996)
57,673,1.0,Space Jam (1996)
57,674,4.0,Barbarella (1968)
57,707,2.0,Mulholland Falls (1996)
57,720,5.0,Wallace & Gromit: The Best of Aardman Animation (1996)
57,728,3.0,Cold Comfort Farm (1995)
57,733,3.0,"Rock, The (1996)"
57,736,2.0,Twister (1996)
57,745,4.0,Wallace & Gromit: A Close Shave (1995)
57,748,2.0,"Arrival, The (1996)"
57,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
57,761,2.0,"Phantom, The (1996)"
57,762,2.0,Striptease (1996)
57,778,4.0,Trainspotting (1996)
57,780,3.0,Independence Day (a.k.a. ID4) (1996)
57,781,4.0,Stealing Beauty (1996)
57,783,3.0,"Hunchback of Notre Dame, The (1996)"
57,786,2.0,Eraser (1996)
57,810,1.0,Kazaam (1996)
57,838,3.0,Emma (1996)
57,849,2.0,Escape from L.A. (1996)
57,851,1.0,Basquiat (1996)
57,858,5.0,"Godfather, The (1972)"
57,861,4.0,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
57,866,4.0,Bound (1996)
57,880,3.0,"Island of Dr. Moreau, The (1996)"
57,892,3.0,Twelfth Night (1996)
57,897,4.0,For Whom the Bell Tolls (1943)
57,899,5.0,Singin' in the Rain (1952)
57,903,4.0,Vertigo (1958)
57,904,5.0,Rear Window (1954)
57,908,5.0,North by Northwest (1959)
57,911,4.0,Charade (1963)
57,912,5.0,Casablanca (1942)
57,913,5.0,"Maltese Falcon, The (1941)"
57,915,5.0,Sabrina (1954)
57,920,4.0,Gone with the Wind (1939)
57,922,4.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
57,923,5.0,Citizen Kane (1941)
57,924,5.0,2001: A Space Odyssey (1968)
57,933,4.0,To Catch a Thief (1955)
57,940,4.0,"Adventures of Robin Hood, The (1938)"
57,942,4.0,Laura (1944)
57,951,4.0,His Girl Friday (1940)
57,955,5.0,Bringing Up Baby (1938)
57,969,4.0,"African Queen, The (1951)"
57,991,3.0,Michael Collins (1996)
57,994,4.0,Big Night (1996)
57,999,2.0,2 Days in the Valley (1996)
58,3,3.0,Grumpier Old Men (1995)
58,5,4.0,Father of the Bride Part II (1995)
58,7,5.0,Sabrina (1995)
58,19,1.0,Ace Ventura: When Nature Calls (1995)
58,21,4.0,Get Shorty (1995)
58,22,3.0,Copycat (1995)
58,31,4.0,Dangerous Minds (1995)
58,32,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
58,36,4.0,Dead Man Walking (1995)
58,39,5.0,Clueless (1995)
58,44,2.0,Mortal Kombat (1995)
58,47,5.0,Seven (a.k.a. Se7en) (1995)
58,48,3.0,Pocahontas (1995)
